id,text,category,satisfaction,environment,social
648946215405662209,"Feeling blue and mad because of my homework failure. Time to feel better with 'Love, Rosie'. Love love love this movie! #love #loverosie",Competence,Dissatisfied,Not Clear,Education
678715064044683264,"Today I spent over an hour shooting ""&"" dribbling with only my left foot. Focusing on power finishes ""&"" curving. #proud #soccerproblems",Competence,Satisfied,Not Clear,Leisure
678998805291786240,Audiobook status: done! And ready to be sent to me #excited,Competence,Satisfied,Not Clear,Work
681450123583447040,I outed someone last night and the only reason I'm tweeting about it is because I hate myself and want the world to know. #disappointed,Competence,Dissatisfied,Not Clear,life evaluation
678130416629354497,Got all my grades back and i am offically two classes from commencement in May !!! #proud #brainsandbeauty,Competence,Satisfied,Supportive,Education
681569528766017536,"""how does it seriously take a billion dollar company this long to get the right papers filed, do your damn job, at least i am!!! #Frustrated""",Competence,Dissatisfied,Non-Supportive,Work
684374993136914432,I got a ton done this week #satisfied #success #workboard I don't know what this Velocity Workbook is all about.,Competence,Satisfied,Not Clear,Work
678924773041250304,I actually feel well-rested today! I had no idea I could do that!,Competence,Satisfied,Non-Supportive,Other
651954455701680128,'a minor set back to a major come back' #determined.⚾️❤️,Competence,Satisfied,Not Clear,Leisure
679607014482423808,Today ws typical Dec. Only It Style. Cleaned up diskspace off a years random data hording. 4gb free. #relief,Competence,Satisfied,Not Clear,Other
681895743771291648,Not sure how it happened.. But I'm beginning to develop a string of awesome jumping horses 😃 #excited #2016,Competence,Satisfied,Supportive,Other
681880104792883200,So guess who got a call yesterday for a RN residency in CCU/ER/Medsurg position. Yep. Me. Gonna be trained on all the floors. #excited 😱😁😋🤓🏥,Competence,Satisfied,Supportive,Work
684815660736708608,yesterday at work ppl were asking specifically for me to fix stuff. I might think that I actually make a difference! #happy #coderlife,Competence,Satisfied,Supportive,Work
677466892567601152,First time I haven't messed up my nails in the same night I got them done #proud,Competence,Satisfied,Not Clear,Leisure
678426457773748225,I don't like graduation times because I feel like I failed at it. #depressed,Competence,Dissatisfied,Not Clear,Education
651040726764101632,Feel so accomplished and happy after a good house clean #satisfied #VogueMum,Competence,Satisfied,Not Clear,Work
677706637415718912,Late nite gym sesh. Cured my #sadness 💪🏼 #beastmode,Competence,Satisfied,Not Clear,Health
677223046583742465,Officially finished my second semester of college 😌😚 #Proud,Competence,Satisfied,Not Clear,Education
651380296487604224,About to kill this test #determined 💉,Competence,Satisfied,Not Clear,Education
684513048728629254,Had a successful presentation to my director this afternoon! #relieved #excited now on to revise.,Competence,Satisfied,Supportive,Work
681249006329163777,I sometimes think i over react. Then i realise im not the one whos being ridiculous #alone #frustrated #idiots,Competence,Dissatisfied,Not Clear,Social Relation
648183066826047488,I am not a brave man. 😔 #discouraged,Competence,Dissatisfied,Not Clear,life evaluation
682765068392607744,Ye done did it now throwing major shots wow #Unbelievable,Competence,Satisfied,Not Clear,Other
652840230488264704,I successfully managed to run around my block without stopping. #proud,Competence,Satisfied,Not Clear,Health
723112391144296448,Love it when clients genuinely come up and shake your hand and say; 'I #happy love your creative work' #happy #creativeDirector,Competence,Satisfied,Supportive,Work
652813440600436736,Four hours sleep and I'm going strong so far. #proud,Competence,Satisfied,Not Clear,Other
678709231659323393,I find that putting a contract for an athlete together is tough. Especially when you haven't been really taught the basics. #frustrated,Competence,Dissatisfied,Non-Supportive,Work
680810148294705152,"Good win today, wasn't at our best but, a win is a win!! #COYS #Exciting #Youth",Competence,Satisfied,Not Clear,Leisure
651594724969705472,It feels so good wen u beat not 1 but 2 best personal mile times in the matter of a couple days!!💪🏽🏃🏽 #motivated #accomplished #11.57,Competence,Satisfied,Not Clear,Health
684590546283819008,Today was a very productive day! #excited,Competence,Satisfied,Not Clear,Other
649441105822375937,"Man, 8:30pm - 11:00pm work out session. Gotta keep it up !! I haven't felt this good physically in a long time . #determined",Competence,Satisfied,Not Clear,Work
653527532336082944,I KILLED A MOSQUITO SORRY NOT SORRY #proud,Competence,Satisfied,Not Clear,Other
683353681341726720,I also dreamt about the History holiday ssignment (bc I haven't completed it in reality) #guilty,Competence,Dissatisfied,Not Clear,Education
648519267428749312,I honestly don´t even know what to do anymore here in the office that is how much I just did! #Shocked,Competence,Satisfied,Not Clear,Work
649463225445154816,No dithering today! Cup of tea then cracking on #determined,Competence,Satisfied,Not Clear,Work
723252487776509953,"Walked 5 miles at work ""&"" ran about 2.5 miles after work. 💪🏽 #motivated #happy",Competence,Satisfied,Not Clear,Health
679719361926574082,"Fell standing on a chair. Hit the concrete. Hit so hard, need to check for cracks in the concrete and on the body! #scared of heights #YayMe",Competence,Dissatisfied,Not Clear,Health
689664758799286273,Omfg why are there so many assignments due today and so little time. #Stressed,Competence,Dissatisfied,Not Clear,Education
679776639488675840,Hard to hold my head up #depression,Competence,Dissatisfied,Not Clear,Other
678430202943303680,"Just made pastel de feira with spicy tuna (tuna, cayenne pepper, salt, chopped onions, garlic, parsley), and my family love it. #Proud",Competence,Satisfied,Supportive,Family
651699299701628928,Be the best you can be 👊🏻 #determined,Competence,Satisfied,Not Clear,life evaluation
684012489638580224,I feel like I'm procrastinating my whole life. Read loads of books on winter break but read nothing fo college and exams are coming. #sad,Competence,Dissatisfied,Not Clear,Education
651445201777520640,Damn I just realized that my special mission for Sunday was a success!!😁😁😁 lol #accomplished!!,Competence,Satisfied,Not Clear,Work
684752471948922880,"Instead of complaining about the gym resolutionists, I've used this as the prefect time to teach myself to run in 30 degree weather #winning",Competence,Satisfied,Not Clear,Health
683632959941914625,"When I do a workout and I'm barely sore the next day, I feel like I wasted my time. #frustrated",Competence,Dissatisfied,Not Clear,Health
651752527084580864,Two years ago today ask.fm was a thing I actually used. #ashamed 😶,Competence,Dissatisfied,Not Clear,Leisure
678396035912368128,Drove all the way back from New York today for the first time 😇 #proud,Competence,Satisfied,Not Clear,Leisure
652254868485316608,4 weeks down and lost 1st 6 1/2lbs #slimmingworld #Determined #BackInTheGame,Competence,Satisfied,Not Clear,Health
683081277549981697,"Once you master how your own #Consciousness operates, anything can be #Desired ""&"" #Achieved Deepak Chopra",Competence,Neutral,Not Clear,life evaluation
682027679856472064,I feel like I've learned so much in this last month of 2015 to bring all the events of 2015 to full circle! #satisfied,Competence,Satisfied,Not Clear,Education
690299078530433024,Getting ready for the competition next week #stressed,Competence,Satisfied,Not Clear,Other
648107546218139648,Feeling guilty of not utilizing time properly #guilty #time,Competence,Dissatisfied,Not Clear,Other
680078006426140675,How can I be a good photographer if I can't even think of a good name for myself? #frustrated,Competence,Dissatisfied,Not Clear,Work
652182485950943232,Did some fall cleaning and I feel #accomplished now 😜,Competence,Satisfied,Not Clear,Work
677854709168914432,So it appears I don't need my hand held with this editing malarky #proud Now cover letters...that may be a different matter #sendhelp,Competence,Satisfied,Not Clear,Work
653223815921713152,7km and 500kcal running...not bad #proud,Competence,Satisfied,Not Clear,Health
684693188267929600,Last couple of days..then new challenge awaits. #excited,Competence,Satisfied,Supportive,Other
683913199649972225,"Up ""&"" ready for the gym! Then home to print off our script for today! Cheeky scene with my sister which I've edited! ☺️ #excited #actress",Competence,Satisfied,Supportive,Leisure
684436368714522625,Labels are in my plants now to just get them all entered into the database then I'm finished with BSU #excited,Competence,Satisfied,Not Clear,Work
677783419942789120,I feel like screaming cause my grade in one subject is fucked! #frustrated,Competence,Dissatisfied,Not Clear,Education
653599459369164800,2 jobs and 18 credits and somehow I still have A's in all my classes. #Proud,Competence,Satisfied,Not Clear,Education
653489861882572800,"First official day back at work today. It was a bit tiring, and I was in pain, but I made it through the day #winning #accomplished",Competence,Satisfied,Not Clear,Other
649101762415071232,Had Wendy's for dinner tonight. #healthy #guilty #onlyeatingapieceoflettucetomorrow,Competence,Dissatisfied,Not Clear,Health
679641894318649344,"I've done all my invoices (including a very tardy one), thanks to a prod from a friend/client. WOOHOO! #anxiety #SoleTrader",Competence,Satisfied,Supportive,Work
677930371111981056,Turkey is in the oven! Step 1 in getting ready for the Red Jacket Christmas Supper done! #Excited #LookMomImCooking,Competence,Satisfied,Not Clear,Leisure
649961328002527232,I wish I could go back and edit tweets for spelling and syntax. #embarrassed,Competence,Dissatisfied,Not Clear,Leisure
680883752688553984,What is one thing you would do if you knew you would not fail? Now go out and do it. Time to make this happen for me! #superexcited,Competence,Satisfied,Not Clear,Other
723466544605454336,That moment when you know work is going well because you've had to text 4 clients before 7 am. #Bliss #Happy #LoveWhatIDo ♡♥♡,Competence,Satisfied,Not Clear,Work
688031314327420928,Oral finals shouldn't be a thing. You basically have to create/memorize 20 essays and regurgitate them at request. 😒🔫 #stressed,Competence,Dissatisfied,Non-Supportive,Education
683937099301519360,Gonna try and figure out how to record a session privately in my room and upload later. No idea how. #frustrating #shame #guesthouse,Competence,Dissatisfied,Not Clear,Other
